"","meses_no_local_alocado","churn","idade","anos_formacao","atuacao_previa_no_municipio","anos_atuacao_previa_no_municipio","media_vinculos_mes","Prorrogado","m_agente_saude","m_tec_aux_enf","m_enfermeiro","m_dentista","regiao_destino","populacao","porte","pib_percapita","variacao_pib","tx_pop_ocupada_2019","orcamento_saude","esgotamento_sanitario","taxa_homicidio","ideb_anosfinais","investimento_infraestrutura","equipamentos_esportivos","equipamentos_culturais","distancia_capital"
"1268",54,"migrou",56,22.0835044490075,"Não",0,1,"SIM",7.81481481481481,2.2962962962963,1.01851851851852,1,"Norte",44573,"PP-II",7052.96,114,5.92959863594553,531.33,0,10.87,3.4,834.508,2.197,6.591,230
"1269",65,"permanece",48,1.08418891170431,"Não",0,1,"SIM",12.4307692307692,3.2,3.24615384615385,NA,"Sudeste",785867,"GP",21218.9,66,13.3346991284785,605.91,54.26,9.377,3.8,1988.845,0,1.221,38
"1270",64,"permanece",48,1.99863107460643,"Não",0,1,"SIM",4.71875,8.9921875,1.59375,1,"Norte",1590,"PP-I",16485.3,74,14.7169811320755,1275.39,0,49.628,NA,1872.074,0,50.582,138
"1271",65,"permanece",57,0.418891170431211,"Não",0,1,"SIM",3.95384615384615,0.984615384615385,0.984615384615385,NA,"Nordeste",55499,"MP",7560.16,101,7.65419196742284,439.69,47.36,31.786,3.9,3928.568,0,1.394,413
"1272",65,"permanece",51,1.08418891170431,"Não",0,1.18461538461538,"SIM",16.5692307692308,6.47692307692308,1.67692307692308,NA,"Norte",123314,"GP",20167.96,117,10.9987511555866,476.86,0,74.076,4.2,1607.9,0.989,1.978,1300
"1273",64,"permanece",46,0.914442162902122,"Não",0,1,"SIM",12.15625,2.678125,2.351953125,2.3125,"Norte",37972,"PP-II",26850.16,113,12.0509849362688,464.1,1.83,27.022,4.9,907.771,5.205,1.735,390
"1274",38,"migrou",43,1.74948665297741,"Não",0,1,"SIM",6,2.75657894736842,1.20394736842105,1.10526315789474,"Norte",11291,"PP-I",12310.63,47,7.29784784341511,516.45,0,12.554,3.3,947.857,6.408,6.408,270
"1275",64,"migrou",42,1.66187542778919,"Não",0,1.0625,"SIM",6.546875,1.181640625,1.11328125,NA,"Centro-oeste",10332,"PP-I",17460.59,150,9.57220286488579,867.4,0,0,4.3,307.163,9.603,9.603,757
"1276",65,"permanece",61,1.74948665297741,"Não",0,1,"SIM",8.87692307692308,1.31153846153846,1.2,1,"Norte",64831,"MP",8283.4,103,5.90921010010643,389.19,0,20.734,3.7,2613.903,1.604,4.811,144
"1277",65,"permanece",55,8.33675564681725,"Não",0,1,"SIM",10.4615384615385,7.21538461538462,1.43076923076923,NA,"Norte",51641,"MP",9969.77,117,3.72572181018958,358.07,0,27.4,3.4,2077.279,4.309,2.154,273
"1278",58,"migrou",47,0.750171115674196,"Não",0,1,"SIM",4.63793103448276,1.94181034482759,1.01724137931034,NA,"Nordeste",24325,"PP-II",7813.83,80,7.53956834532374,584.06,7.53,122.775,4.6,2242.186,7.555,11.333,50
"1279",65,"permanece",47,0.999315537303217,"Não",0,1,"SIM",14.6461538461538,6.50769230769231,4.68846153846154,2.85846153846154,"Sudeste",785867,"GP",21218.9,66,13.3346991284785,605.91,54.26,9.377,3.8,1988.845,0,1.221,38
"1280",57,"migrou",41,0.837782340862423,"Não",0,1,"SIM",11.6842105263158,4.05263157894737,2.03508771929825,1.75438596491228,"Nordeste",158813,"GP",17459.24,111,17.1950658951093,636.85,80.5,29.494,3.1,3138.846,0.642,3.209,364
"1281",65,"permanece",38,1.25119780971937,"Não",0,1.01538461538462,"SIM",10.8333333333333,10.7424242424242,2.43181818181818,1.53030303030303,"Norte",17848,"PP-I",15411.48,22,9.74899148363962,593.83,0,31.86,3.4,905.179,9.309,9.309,113
"1282",65,"permanece",44,2.50239561943874,"Não",0,1,"SIM",5.49230769230769,2.07692307692308,1.33846153846154,1.04615384615385,"Nordeste",10660,"PP-I",15906.15,184,7.82363977485929,657.72,0,0,3.8,1477.856,18.848,9.424,790
"1283",61,"migrou",51,0.999315537303217,"Não",0,1,"SIM",22,10.7008196721311,3.20491803278689,3.03688524590164,"Norte",107618,"GP",17539.99,65,10.0196993068074,346.92,1.17,45.318,4.4,1386.035,1.672,3.344,22
"1284",64,"permanece",47,0.832306639288159,"Não",0,1,"SIM",26.0625,12.64453125,5.81640625,5.109375,"Norte",107618,"GP",17539.99,65,10.0196993068074,346.92,1.17,45.318,4.4,1386.035,1.672,3.344,22
"1285",65,"migrou",45,0.750171115674196,"Não",0,1.03076923076923,"SIM",3.18518518518519,2.37037037037037,1.88888888888889,1.11111111111111,"Norte",27482,"PP-II",16910.23,79,7.08463721708755,258.55,1.01,55.006,4,911.948,7.511,11.267,578
"1286",64,"migrou",49,1.83162217659138,"Não",0,1,"SIM",8.03125,1,1,NA,"Nordeste",22034,"PP-II",7072.64,122,5.57774348733775,562.36,40.59,12.837,3.7,1369.637,4.3,4.3,240
"1287",66,"migrou",33,3.2498288843258,"Não",0,1,"NÃO",7.2,2,1,1,"Nordeste",24062,"PP-II",14505.25,141,12.0438866262156,566.48,0,20.558,4.2,1306.336,12.327,8.218,820
"1288",65,"permanece",56,3.16769336071184,"Não",0,1.10769230769231,"SIM",11.4444444444444,3.02430555555556,2,1.15277777777778,"Norte",331942,"GP",16802.78,114,13.9310481951666,506.52,4.14,20.027,4.7,2726.59,0.33,1.982,1375
"1289",19,"migrou",38,3.16769336071184,"Não",0,1,"NÃO",5.05263157894737,8,1,1,"Norte",3960,"PP-I",11173.44,94,7.57575757575758,730.33,0,0,3.6,1661.525,43.44,65.161,486
"1290",66,"permanece",40,11.0828199863107,"Não",0,1,"SIM",15.9090909090909,6.01515151515152,4.01515151515152,2.89393939393939,"Norte",171301,"GP",26148.09,99,20.9099771746808,610.58,31.09,37.679,NA,1522.478,2.817,1.69,377
"1291",65,"permanece",51,1.08418891170431,"Não",0,1,"SIM",10.7384615384615,3.09230769230769,2.29230769230769,1.18461538461538,"Nordeste",55499,"MP",7560.16,101,7.65419196742284,439.69,47.36,31.786,3.9,3928.568,0,1.394,413
"1292",65,"permanece",40,1.08418891170431,"Não",0,1,"SIM",7,2,1,1.15384615384615,"Nordeste",5954,"PP-I",7450.34,119,4.4507893852872,658.64,0,0,4.1,4406.455,16.681,16.681,164
"1293",65,"permanece",50,0.750171115674196,"Não",0,1,"SIM",30.7846153846154,5.14615384615385,3.57692307692308,NA,"Nordeste",145643,"GP",8109.44,125,5.62539909230104,332.69,39.14,13.912,4.1,3028.811,11.607,0.829,22.7
"1294",65,"permanece",38,0.832306639288159,"Não",0,1.10769230769231,"SIM",8.30555555555556,1.40972222222222,1.17361111111111,1.01388888888889,"Nordeste",7027,"PP-I",7823.12,76,3.72847587875338,465.76,0,38.501,4.9,4211.243,12.804,12.804,360
"1295",34,"migrou",37,1.83162217659138,"Não",0,1,"SIM",20.5882352941176,3.58823529411765,1.97058823529412,1,"Sudeste",7949,"PP-I",19302.35,96,7.98842621713423,764.71,0,20.916,5.8,1895.811,42.413,31.81,776
"1296",14,"migrou",42,2.08350444900753,"Não",0,1,"NÃO",3,1.92857142857143,1,1,"Nordeste",32106,"PP-II",9136.97,89,18.2769575780228,522.24,24.16,24.534,5.7,3457.379,12.372,3.535,90
"1297",64,"migrou",57,1.83162217659138,"Não",0,1.671875,"SIM",15.703125,6.8671875,1.71875,NA,"Nordeste",27751,"PP-II",6998.87,135,4.74937840077835,367.13,0,23.928,4.1,3119.25,0,0,244
"1298",34,"migrou",46,3.58110882956879,"Não",0,1.32352941176471,"NÃO",16.4473684210526,5.57894736842105,3.23684210526316,1.15789473684211,"Nordeste",156973,"GP",10983.6,66,11.277098609315,635.95,5.5,29.719,3.9,3171.752,6.089,3.045,365
"1299",64,"permanece",45,1.08145106091718,"Não",0,1,"SIM",18.25,3.69375,2.403125,NA,"Norte",37972,"PP-II",26850.16,113,12.0509849362688,464.1,1.83,27.022,4.9,907.771,5.205,1.735,390
"1300",65,"permanece",52,1.08418891170431,"Não",0,1,"SIM",15.0461538461538,6.40769230769231,2.86769230769231,1.03846153846154,"Nordeste",114275,"GP",8411.4,67,8.12951214176329,542.03,9.23,24.418,3.9,2457.497,2.447,4.078,300
"1301",51,"migrou",43,1.41820670773443,"Não",0,1,"SIM",38.843137254902,2.46666666666667,2.46666666666667,NA,"Norte",37707,"PP-II",8256.57,61,10.6160659824436,416.51,0,50.714,3.3,0,3.421,8.553,437
"1302",42,"migrou",63,0.251882272416153,"Não",0,1,"SIM",5.19047619047619,1.98809523809524,1.4047619047619,NA,"Norte",11479,"PP-I",21805.1,133,9.71338966808955,617.61,0,45.314,4.1,618.873,0,7.56,535
"1303",14,"migrou",38,2.83093771389459,"Não",0,1.21428571428571,"NÃO",6.14285714285714,2,1,1,"Nordeste",38053,"PP-II",12101.51,102,13.8412214542874,755.56,63.1,22.64,6.7,3487.132,11.374,6.824,98
"1304",64,"migrou",42,2.16563997262149,"Não",0,1,"SIM",11.921875,4.03125,2.15625,1.296875,"Nordeste",28599,"PP-II",8162.03,88,5.24493863421798,495.33,0,58.775,3.7,2716.369,8.961,5.974,469
"1305",30,"migrou",43,3.2498288843258,"Não",0,1,"NÃO",15.8,2.6,2.16666666666667,NA,"Nordeste",37085,"PP-II",7384.54,116,5.12336524201159,483.09,0,36.201,3.5,3909.44,19.448,7.293,608
"1306",64,"permanece",46,1.91375770020534,"Não",0,1,"SIM",8.265625,7.0859375,1.953125,1.4453125,"Norte",126279,"GP",24228.19,202,14.6501001750093,628.96,32,103.845,4.8,5258.258,2.65,3.534,830
"1307",60,"migrou",54,1.57973990417522,"Não",0,1.65,"SIM",4.01408450704225,1.15492957746479,1,NA,"Nordeste",13828,"PP-I",5500.77,52,1.98871854208852,618.77,0,0,3.7,5944.412,6.29,0,450
"1308",65,"migrou",38,2.25051334702259,"Não",0,1.16923076923077,"SIM",12.936170212766,3.08510638297872,2.38297872340426,NA,"Nordeste",103711,"GP",11953.28,97,9.11668000501393,671.32,4.61,29.538,4.4,2835.831,4.779,3.823,248
"1309",65,"permanece",46,1.91649555099247,"Não",0,1,"SIM",2.95555555555556,4.26666666666667,1.2,1.64444444444444,"Centro-oeste",44317,"PP-II",20579.09,86,16.5985964753932,753.47,23.46,15.421,4.1,2529.288,8.859,4.43,407
"1310",57,"migrou",53,1.16632443531828,"Não",0,1,"SIM",5.19298245614035,4.03947368421053,1.05263157894737,1.12280701754386,"Norte",126279,"GP",24228.19,202,14.6501001750093,628.96,32,103.845,4.8,5258.258,2.65,3.534,830
"1311",65,"permanece",55,0.418891170431211,"Não",0,1,"SIM",8.81538461538462,2.76076923076923,1.01538461538462,NA,"Norte",64831,"MP",8283.4,103,5.90921010010643,389.19,0,20.734,3.7,2613.903,1.604,4.811,144
"1312",59,"migrou",41,1.16632443531828,"Não",0,1,"SIM",8.94915254237288,3.33050847457627,1.72033898305085,1.20762711864407,"Norte",111785,"GP",14762.17,118,16.2651518540055,493.4,10.66,47.901,3.9,3790.736,0.773,0.773,24
"1313",64,"migrou",59,0.832306639288159,"Não",0,1,"SIM",4.71875,2.19921875,1,1,"Nordeste",244579,"GP",11947.19,159,7.91973145691167,461.18,39.14,27.577,4.6,6051.705,3.403,16.447,30
"1314",20,"migrou",46,0.999315537303217,"Não",0,1.15,"NÃO",6.65217391304348,1.73913043478261,1,NA,"Norte",51641,"MP",9969.77,117,3.72572181018958,358.07,0,27.4,3.4,2077.279,4.309,2.154,273
"1315",65,"permanece",52,1.16906228610541,"Não",0,1.8,"SIM",16.9153846153846,3.4,3,NA,"Sudeste",785867,"GP",21218.9,66,13.3346991284785,605.91,54.26,9.377,3.8,1988.845,0,1.221,38
"1316",65,"permanece",42,0.503764544832307,"Não",0,1,"SIM",3.4,1.89230769230769,1.36923076923077,NA,"Nordeste",31558,"PP-II",7034.87,110,4.74364661892389,469.52,0,12.234,3.6,2909.661,3.052,3.052,154
"1317",65,"permanece",48,0.251882272416153,"Não",0,1,"SIM",7.96923076923077,1.16923076923077,0.984615384615385,NA,"Nordeste",55499,"MP",7560.16,101,7.65419196742284,439.69,47.36,31.786,3.9,3928.568,0,1.394,413
"1318",65,"permanece",46,0.832306639288159,"Não",0,1,"SIM",9.26153846153846,3.92307692307692,1.01538461538462,NA,"Centro-oeste",18108,"PP-I",14779.2,85,15.2915838303512,785.08,88.87,20.114,5,1998.354,10.119,5.06,606
"1319",66,"migrou",47,3.16495550992471,"Sim",1.58333333333333,1.39393939393939,"SIM",8.53846153846154,1,1,NA,"Nordeste",10713,"PP-I",6577.96,123,2.85634276113134,616.33,0,9.823,3.6,6092.713,0,48.967,296
"1320",65,"permanece",50,0.750171115674196,"Não",0,1,"SIM",10.8615384615385,3.04615384615385,1.63076923076923,1.63076923076923,"Nordeste",21149,"PP-II",8037.62,84,4.96004539221713,452.21,0,32.718,3.5,2018.029,0,4.717,236
"1321",57,"migrou",50,1.25119780971937,"Não",0,1,"SIM",9.48214285714286,1,1,NA,"Nordeste",51442,"MP",7739.16,108,4.41856848489561,484.16,0,41.952,4,3223.076,1.915,3.829,217
"1322",52,"migrou",49,1.74948665297741,"Não",0,1,"SIM",23.1923076923077,2,2.01923076923077,NA,"Nordeste",57635,"MP",8282.73,71,6.44053092738787,498.8,0,23.394,4.2,2087.836,0,2.761,296
"1323",52,"migrou",45,0.750171115674196,"Não",0,1,"SIM",9.96153846153846,2.65384615384615,1.07692307692308,1.17307692307692,"Nordeste",25322,"PP-II",6541.79,101,3.48313719295474,573.67,0,3.731,3.5,5483.564,0,3.757,139
"1324",66,"permanece",43,13.0841889117043,"Não",0,1,"SIM",7.3030303030303,1.63636363636364,1,1.21212121212121,"Nordeste",16966,"PP-I",14874.37,34,8.9708829423553,759.63,0,29.317,4.2,8810.471,17.799,0,62
"1325",64,"migrou",56,0.251882272416153,"Não",0,1,"SIM",21.859375,3.05859375,2.671875,2,"Nordeste",244579,"GP",11947.19,159,7.91973145691167,461.18,39.14,27.577,4.6,6051.705,3.403,16.447,30
"1326",65,"permanece",53,1.25119780971937,"Não",0,1,"SIM",9.26153846153846,2.45769230769231,1.06153846153846,NA,"Nordeste",55499,"MP",7560.16,101,7.65419196742284,439.69,47.36,31.786,3.9,3928.568,0,1.394,413
"1327",65,"permanece",40,0.580424366872005,"Não",0,1,"SIM",8.92307692307692,1.67692307692308,1,1,"Nordeste",10223,"PP-I",6672.65,133,5.17460627995696,872.31,0,17.623,3.4,2672.46,26.558,8.853,333
"1328",36,"migrou",46,2.0807665982204,"Não",0,1,"NÃO",11.5,2.02777777777778,1,1,"Nordeste",27751,"PP-II",6998.87,135,4.74937840077835,367.13,0,23.928,4.1,3119.25,0,0,244
"1329",66,"permanece",40,9.08418891170431,"Não",0,1,"SIM",7.16666666666667,1.96969696969697,1,1,"Nordeste",21149,"PP-II",8037.62,84,4.96004539221713,452.21,0,32.718,3.5,2018.029,0,4.717,236
"1330",48,"migrou",54,1.08418891170431,"Não",0,1,"SIM",5.85416666666667,2.30208333333333,1,NA,"Nordeste",21030,"PP-II",8613.74,110,4.14645744174988,546.09,0,4.759,3.4,2994.583,0,4.762,492
"1331",65,"migrou",45,2.08350444900753,"Não",0,1.70769230769231,"SIM",7.89230769230769,2.35384615384615,1.09230769230769,1.00769230769231,"Nordeste",67825,"MP",11164.88,91,10.2042019904165,283.4,3.34,48.039,NA,3208.61,13.597,6.043,220
"1332",52,"migrou",41,0.665297741273101,"Não",0,1.42307692307692,"SIM",6.04054054054054,3.62432432432432,1.68918918918919,NA,"Nordeste",18554,"PP-I",6936.09,134,5.07168265603104,443.3,0,15.438,3.5,816.389,15.55,5.183,100
"1333",64,"permanece",45,2.33264887063655,"Não",0,1.1875,"SIM",6.42105263157895,3.07236842105263,1.11842105263158,NA,"Norte",23774,"PP-II",7041.68,-12,6.97400521578195,346.31,0,12.764,4.5,2512.693,0,3.237,207
"1334",65,"permanece",47,1.50308008213552,"Não",0,1.23076923076923,"SIM",7.63076923076923,1,1,NA,"Nordeste",10713,"PP-I",6577.96,123,2.85634276113134,616.33,0,9.823,3.6,6092.713,0,48.967,296
"1335",65,"permanece",40,1.08418891170431,"Não",0,1.01538461538462,"SIM",6.92307692307692,3.4,1,1,"Nordeste",11597,"PP-I",15896.51,108,9.49383461239976,573.4,0,0,4.5,1819.185,16.532,16.532,651
"1336",65,"migrou",44,2.83641341546886,"Não",0,1.16923076923077,"SIM",7.61842105263158,2.29605263157895,1.57236842105263,NA,"Nordeste",147771,"GP",13169.68,133,10.183324197576,574.65,1.32,36.749,NA,2417.387,1.276,1.276,16
"1337",65,"permanece",54,0.832306639288159,"Não",0,1,"SIM",2.21538461538462,1,1.09230769230769,NA,"Nordeste",59712,"MP",7920.4,97,6.23325294748124,393.3,29.03,8.212,5.4,3487.404,1.657,4.971,350
"1338",66,"permanece",59,28.9993155373032,"Não",0,1,"SIM",11.1060606060606,2.92424242424242,2.5530303030303,NA,"Nordeste",74174,"MP",11544.41,136,10.6061423140184,613.92,20.47,22.079,5.8,3482.59,10.25,3.844,119
"1339",65,"migrou",44,1.08418891170431,"Não",0,1,"SIM",6.12307692307692,1.73461538461538,1.51923076923077,1,"Nordeste",24815,"PP-II",9137.7,136,6.30666935321378,642.03,0,15.238,5,3127.778,19.432,19.432,288
"1340",58,"migrou",44,1.16906228610541,"Não",0,1.17241379310345,"SIM",5.8448275862069,2.37931034482759,1.03448275862069,1.01724137931034,"Nordeste",30294,"PP-II",11461.78,69,9.53984287317621,534.98,63.62,11.689,4.9,2159.757,17.681,5.894,534
"1341",64,"permanece",42,0.501026694045175,"Não",0,1,"SIM",5.96875,2,1,1,"Sul",48938,"PP-II",32178.16,188,19.6043974007928,552.89,100,4.047,5,1475.54,12.123,18.184,444
"1342",66,"permanece",61,30.9979466119097,"Não",0,1.16666666666667,"SIM",5.96103896103896,2.42857142857143,1.26883116883117,NA,"Nordeste",20213,"PP-II",7711.7,115,8.30158808687478,638.13,0,28.458,5.3,2298.4,4.762,4.762,412
"1343",64,"permanece",44,1.25119780971937,"Não",0,1,"SIM",4.828125,1.296875,1.390625,NA,"Nordeste",61443,"MP",16311.68,147,13.104828865778,572.77,2.27,40.394,4.4,333.19,0,4.833,167
"1344",66,"migrou",55,3.66598220396988,"Não",0,1.86363636363636,"SIM",22.4242424242424,2.98484848484848,3,NA,"Nordeste",349976,"GP",14075.44,52,22.9598601046929,387.16,45.31,38.473,4.4,2419.214,0.766,2.297,10
"1345",66,"permanece",45,15.0828199863107,"Não",0,1,"SIM",4.90909090909091,2.15151515151515,1,NA,"Nordeste",131123,"GP",12972.59,114,10.2087353095948,545.95,20.06,19.326,5.3,3749.841,4.683,4.683,147
"1346",65,"permanece",45,0.999315537303217,"Não",0,1,"SIM",4,1.6,1.2,NA,"Nordeste",25135,"PP-II",9753.56,113,8.53391684901532,593.53,8.48,29.169,5.8,2662.615,29.187,21.891,511
"1347",60,"migrou",57,2.99794661190965,"Sim",0.25,1,"SIM",7.86666666666667,1.55,1.28333333333333,1.23333333333333,"Nordeste",98064,"MP",16659.65,82,15.3613966389297,552.93,15.68,16.586,5.1,3783.35,13.559,3.874,405
"1348",65,"permanece",43,0.503764544832307,"Não",0,1,"SIM",26.7230769230769,15.4153846153846,4.71538461538462,2.53846153846154,"Norte",8653,"PP-I",33014.57,67,10.0658731075927,519.51,0,19.771,3.4,984.925,20.167,10.084,560
"1349",65,"migrou",57,0.503764544832307,"Não",0,1,"SIM",3.23076923076923,1.92307692307692,1.05384615384615,NA,"Nordeste",105093,"GP",11896.23,64,15.8402557734578,478.38,8.98,44.969,5,938.908,0.787,3.934,27
"1350",64,"permanece",48,1.16632443531828,"Não",0,1.34375,"SIM",4.03488372093023,1.27906976744186,1.17441860465116,NA,"Nordeste",58415,"MP",14030.96,174,6.76367371394334,626.95,2.15,53.65,5.1,1485.046,1.801,1.801,128
"1351",65,"permanece",46,1.74948665297741,"Não",0,1,"SIM",3.16923076923077,1.89230769230769,1.05384615384615,NA,"Nordeste",105093,"GP",11896.23,64,15.8402557734578,478.38,8.98,44.969,5,938.908,0.787,3.934,27
"1352",55,"migrou",42,12.0848733744011,"Não",0,1,"SIM",5.69090909090909,6.16363636363636,2.50909090909091,1.61818181818182,"Nordeste",27214,"PP-II",11790.78,99,11.6153450429926,872.42,1.84,20.652,5.1,1826.526,3.619,7.238,70
"1353",34,"migrou",42,0.999315537303217,"Não",0,1,"NÃO",11.2352941176471,3.45,1,1.05882352941176,"Nordeste",59566,"MP",6790.37,96,6.47181277910217,691.6,5.76,27.567,3.7,2051.655,1.537,0,250
"1354",65,"permanece",54,1.16906228610541,"Não",0,1,"SIM",6,3.67307692307692,1.83846153846154,1.06153846153846,"Nordeste",6569,"PP-I",8096.26,66,5.95219972598569,721.97,0,14.223,3.3,1300.777,14.13,14.13,409
"1355",64,"permanece",47,0.58590006844627,"Não",0,1,"SIM",8,2,1.25,1.5,"Nordeste",13251,"PP-I",26451.8,33,19.7796392725077,633.64,18.91,27.96,2.7,2027.699,21.139,7.046,61
"1356",57,"migrou",55,1.99863107460643,"Não",0,1.26315789473684,"SIM",0,2.19166666666667,1.98611111111111,NA,"Norte",45448,"PP-II",10863.28,99,4.77028692131667,431.16,0,58.608,3.3,0,2.21,2.21,853
"1357",65,"migrou",44,0.750171115674196,"Não",0,1,"SIM",7.55384615384615,2.56923076923077,1.52461538461538,NA,"Nordeste",13577,"PP-I",6047.63,103,4.08043013920601,756.51,0,13.605,3.7,2507.387,27.467,6.867,254
"1358",48,"migrou",43,0.750171115674196,"Não",0,1,"SIM",6.02083333333333,1,1.125,1,"Nordeste",17469,"PP-I",13060.52,93,7.87681034976244,700.03,56.47,32.321,3.9,3289.889,10.852,16.279,156
"1359",65,"permanece",58,21.5797399041752,"Não",0,1,"SIM",9,1,1,1,"Nordeste",26774,"PP-II",11385.63,137,8.44475984163741,494.69,7.63,3.787,2.8,2425.425,7.521,15.042,126
"1360",32,"migrou",42,2.08350444900753,"Não",0,1,"NÃO",5.9375,1,1,NA,"Nordeste",19719,"PP-I",10320.91,108,7.98722044728434,812.96,0,19.668,4,4205.06,9.831,19.663,220
"1361",33,"migrou",40,1.67008898015058,"Não",0,1,"NÃO",8.15151515151515,2.24242424242424,1.09090909090909,1.18181818181818,"Nordeste",30802,"PP-II",8650.71,141,6.00285695734043,640.98,44.46,9.521,4.4,8527.2,15.831,6.332,418
"1362",43,"migrou",35,3.58658453114305,"Não",0,1.13953488372093,"SIM",6.46511627906977,1.3953488372093,1,1,"Nordeste",23779,"PP-II",11194.24,119,8.26779931872661,698.42,78.66,64.296,4.8,2315.719,4.048,8.097,156
"1363",65,"permanece",52,1.25119780971937,"Não",0,1,"SIM",4.83076923076923,0.984615384615385,1,1.03076923076923,"Nordeste",27681,"PP-II",9945.75,132,8.48235251616632,462.33,0,38.551,4.9,315.308,14.099,17.624,404
"1364",64,"migrou",46,1.74674880219028,"Sim",2.25,1,"SIM",6.75,1,1.1953125,1.125,"Nordeste",48648,"PP-II",8481.71,114,6.31475086334485,414.35,100,41.386,4.2,3485.734,13.931,5.97,230
"1365",66,"permanece",43,14.3326488706366,"Não",0,1.78787878787879,"SIM",4.72033898305085,2.11864406779661,1.37118644067797,NA,"Nordeste",34935,"PP-II",13409.17,121,10.4994990697009,566.69,0,52.13,3.6,1442.19,5.491,2.746,89
"1366",66,"migrou",44,3.41683778234086,"Não",0,1,"SIM",8.98484848484848,3.3030303030303,1.06060606060606,1,"Nordeste",58650,"MP",12462.07,87,11.464620630861,822.81,0,25.124,5,0,15.744,9.446,164
"1367",65,"migrou",43,5.33333333333333,"Não",0,1,"SIM",4.90769230769231,1,1.72307692307692,NA,"Nordeste",23879,"PP-II",10957.81,105,9.03722936471376,514.44,0,15.763,4.4,4254.933,3.956,11.868,128
"1368",66,"migrou",45,3.08281998631075,"Não",0,1.15151515151515,"SIM",8.6969696969697,1.42424242424242,1.03030303030303,1.92424242424242,"Nordeste",29009,"PP-II",9697.35,107,8.32155537936502,647.08,27.56,12.964,4.9,3222.057,3.277,3.277,670
"1369",52,"migrou",43,2.08350444900753,"Não",0,1,"SIM",10.5,5.89711538461538,2.90192307692308,1.52019230769231,"Sul",4540,"PP-I",20286.63,103,12.15859030837,1017.93,6.74,0,NA,4206.942,41.305,41.305,465
"1370",29,"migrou",42,3.83299110198494,"Não",0,1,"NÃO",8.37931034482759,1,1,1,"Nordeste",17150,"PP-I",14250.06,239,9.39941690962099,690.51,0,41.679,3.9,925.802,8.367,4.184,72
"1371",51,"migrou",41,0.334017796030116,"Não",0,1,"SIM",5.66666666666667,3.25490196078431,1.49019607843137,1,"Sudeste",5192,"PP-I",22058.54,99,9.8035439137134,1079.85,100,35.467,NA,2215.027,87.658,17.532,772
"1372",65,"migrou",44,2.74880219028063,"Não",0,1,"SIM",4.4,4.18461538461538,2.3,1.42307692307692,"Nordeste",7184,"PP-I",8436.48,129,7.22438752783964,732.07,0,27.937,4.2,763.728,0,0,199
"1373",65,"permanece",46,1.25119780971937,"Não",0,1.01538461538462,"SIM",21.5230769230769,5.36923076923077,4.74615384615385,2.16923076923077,"Nordeste",33439,"PP-II",9099.46,87,5.27228685068333,420.78,0,23.005,3.1,3423.451,14.53,5.812,174
"1374",64,"migrou",59,29.5030800821355,"Não",0,1,"SIM",6.015625,1.15625,1,1,"Nordeste",31786,"PP-II",16447.93,192,6.40848172151262,631.02,0,32.209,3.9,3268.517,5.88,2.94,127
